    0.165776872869269920E+01   -0.449720641794391440E+02   -0.378817971492971139E+02   -0.840278011214887499E+01    1
    0.174319890459686055E+01   -0.450051485441391321E+02   -0.372121247672031785E+02   -0.860278011214887428E+01    1
    0.172909061546283471E+01   -0.449974634469694408E+02   -0.362566305040768810E+02   -0.880278011214887535E+01    1
    0.172466691307949271E+01   -0.449953622182039794E+02   -0.360390256375011333E+02   -0.900278011214887464E+01    1
    0.169458878906998711E+01   -0.450191073380869966E+02   -0.359546615079392424E+02   -0.920278011214887570E+01    1
    0.171576908095799796E+01   -0.449888033396252567E+02   -0.358900403648300639E+02   -0.940278011214887499E+01    1
    0.172485057518522900E+01   -0.450006620307397895E+02   -0.358473159418838776E+02   -0.960278011214887428E+01    1
    0.171867661592034504E+01   -0.450048863481716168E+02   -0.354476954529473147E+02   -0.980278011214887535E+01    1
    0.171392300301728651E+01   -0.450070645989859059E+02   -0.352733347103180392E+02   -0.100027801121488746E+02    1
    0.168627007170037069E+01   -0.449909277974617012E+02   -0.352513343104405834E+02   -0.102027801121488757E+02    1
    0.168531228722754856E+01   -0.449975851261673370E+02   -0.352377457662806819E+02   -0.104027801121488750E+02    1
    0.169241513769712482E+01   -0.449891250038815045E+02   -0.352136306318416672E+02   -0.106027801121488761E+02    1
    0.170732087756261919E+01   -0.449943775273202959E+02   -0.352080995063325375E+02   -0.108027801121488753E+02    1
    0.170687751076989902E+01   -0.450002422784241034E+02   -0.350607011401930890E+02   -0.110027801121488746E+02    1
    0.169719314543294142E+01   -0.450052155142866042E+02   -0.350527585160279003E+02   -0.112027801121488757E+02    1
    0.169222580244792176E+01   -0.449968173487834449E+02   -0.350359873499741141E+02   -0.114027801121488750E+02    1
    0.170493477165823704E+01   -0.449998604151191373E+02   -0.350254851427867706E+02   -0.116027801121488743E+02    1
    0.170038974599227299E+01   -0.449965250661620999E+02   -0.350100440253009921E+02   -0.118027801121488753E+02    1
