    0.261666063656025516E+01   -0.444388695966687806E+02   -0.583773680546830818E+02   -0.102009189815304691E+02    1
    0.261896444774863024E+01   -0.444405803612168100E+02   -0.583313511443721353E+02   -0.103009189815304687E+02    1
    0.255062752750581767E+01   -0.445367669674714577E+02   -0.580718406962977625E+02   -0.104009189815304683E+02    1
    0.260228631815697309E+01   -0.444626006096336397E+02   -0.580405490763225487E+02   -0.105009189815304680E+02    1
    0.259399678408577206E+01   -0.444618940703544183E+02   -0.579993123345617931E+02   -0.106009189815304694E+02    1
    0.259510285204029945E+01   -0.444761039337264208E+02   -0.579948402296459378E+02   -0.107009189815304691E+02    1
    0.258238852189143397E+01   -0.444917542442221077E+02   -0.578824793967169882E+02   -0.108009189815304687E+02    1
    0.257082282092896719E+01   -0.445028717659140653E+02   -0.577069436054870906E+02   -0.109009189815304701E+02    1
    0.257236372736919972E+01   -0.444865491809331530E+02   -0.575912222963877340E+02   -0.110009189815304698E+02    1
    0.256470934044716836E+01   -0.444880166759050226E+02   -0.575584112848978435E+02   -0.111009189815304694E+02    1
    0.257010356044686317E+01   -0.444945877754522527E+02   -0.575441972109963871E+02   -0.112009189815304691E+02    1
    0.256964138379487350E+01   -0.444938846625038451E+02   -0.575317587816153235E+02   -0.113009189815304705E+02    1
    0.256496164554785056E+01   -0.445045370552241479E+02   -0.575228295312180151E+02   -0.114009189815304701E+02    1
    0.256680284005205817E+01   -0.444941838330921868E+02   -0.574852959769577154E+02   -0.115009189815304698E+02    1
    0.256582511633549792E+01   -0.444976345255897243E+02   -0.574697477221906396E+02   -0.116009189815304694E+02    1
    0.255211450712114019E+01   -0.444987402681842354E+02   -0.573697426496537659E+02   -0.117009189815304691E+02    1
    0.255302370606254625E+01   -0.444985344813858177E+02   -0.573692639853891109E+02   -0.118009189815304705E+02    1
    0.255694080610440988E+01   -0.445104860254501418E+02   -0.573637330707977853E+02   -0.119009189815304701E+02    1
    0.255943837813658881E+01   -0.445031024519705696E+02   -0.573621134531902541E+02   -0.120009189815304698E+02    1
    0.255815678573813754E+01   -0.445017136020627433E+02   -0.573430314883530983E+02   -0.121009189815304694E+02    1
    0.253873538495860540E+01   -0.445375426955227240E+02   -0.573298582526391982E+02   -0.122009189815304691E+02    1
    0.255087943876554490E+01   -0.445192028888629991E+02   -0.573187495805920264E+02   -0.123009189815304705E+02    1
    0.255483452784858978E+01   -0.445110042768449787E+02   -0.573091714932240990E+02   -0.124009189815304701E+02    1
    0.253987954439767671E+01   -0.445345628301786789E+02   -0.572775861507559085E+02   -0.125009189815304698E+02    1
